,country,FSI,EPI,C1,C2,C3,E1,E2,E3,P1,P2,P3,S1,S2,X1
1554,Haiti2007,100.9,40.16,9.3,9.3,8,8.4,8.2,8,9.2,9,9.1,8.6,4.2,9.6
1555,Honduras2007,74.8,67.2,5.9,6.3,5.3,7.6,8.7,6,7.4,6.6,5.8,7.8,2,5.4
1556,Hungary2007,51.2,79.61,2.1,5.5,3,4.1,6.3,5,6,3.8,4,3.7,3.6,4.1
1557,Iceland2007,21.1,89.16,1,0.8,1,3.5,2.5,3.2,1.3,1.3,2.1,1,0.9,2.5
1558,India2007,70.8,53.86,5,5.6,7,4.6,8.9,7.1,4.8,6.7,5.4,8.3,3.2,4.2
1559,Indonesia2007,84.4,62.58,7.3,7.2,6,6.5,8,7.5,6.5,7,7,7,7.5,6.9
1560,Iran2007,82.8,64.67,8.3,8.9,7.1,3.3,7.2,5,7.8,5.7,8.7,6.2,8.6,6
1561,Iraq2007,111.4,62.97,10,9.8,10,8,8.5,9.5,9.4,8.5,9.7,9,9,10
1562,Ireland2007,19.5,86.85,1,1,1,2.1,2.9,2.1,1.5,1.8,1.5,1.6,1.5,1.5
1563,Italy2007,37.1,81.76,2.5,3.2,3.5,3.8,4.5,3,3.7,2,1.8,3.6,3.5,2
1564,Jamaica2007,65.1,76.16,5.6,3.7,4.3,5.4,6.7,6.7,7,5.8,5.4,6.1,2.4,6
1565,Japan2007,28.5,80.43,1,1.3,3.8,2.6,2.5,2,1.8,1.2,3.5,4.1,1.1,3.6
1566,Jordan2007,76.6,70.18,6.4,6.5,6.5,6.6,7.7,5,6.2,5.6,6.2,6.2,6.8,6.9
1567,Kazakhstan2007,72.3,71.36,6.7,7.7,5.2,6.6,6.2,4,7.5,6.1,7,5.7,3,6.6
1568,Kenya2007,91.3,59.43,7.1,8.2,6.9,7,8.1,8,8,7.4,7,8.4,8,7.2
1569,Kuwait2007,62.1,58.39,5.3,7.6,4.5,3.1,6.1,4.1,6.9,3.3,6.5,5.9,4.8,4
1570,Kyrgyz Republic2007,88.2,70.96,7.9,7.5,6.8,7.5,8,7.4,8.2,6.3,7.9,7.5,6.2,7
1571,Laos2007,87.2,47.09,8.2,8.6,6.5,7.1,5.7,6.6,7.9,8,8.5,8,5.5,6.6
1572,Latvia2007,56.7,83.81,2.2,4.4,4.6,5.8,7,5,4.7,4,3.8,5.2,5.7,4.3
1573,Lebanon2007,92.4,65.44,9,8.8,9,6.3,7.1,7,7.3,6.4,7,6.9,8.6,9
1574,Lesotho2007,81.2,42.95,6.2,6.7,5.5,9.1,5.5,5.4,7.5,8.9,6.7,9,4.5,6.2
1575,Liberia2007,92.9,41.04,6.9,8.1,6.5,8.4,8.3,6.8,7,8.6,6.7,8.1,8.5,9
1576,Libya2007,69.3,61.47,5.3,8,5.6,5.3,7.3,4,7.4,4.5,8.1,6.2,2.6,5
1577,Lithuania2007,49,81.44,2,3,3.5,4.5,6.2,5.4,4.2,3.7,3.7,5.4,3.4,4
1578,Luxembourg2007,28.1,86.18,2,3,3.7,2,2.5,1.2,3.3,2.6,1.6,2.1,1.8,2.3
1579,Macedonia2007,74.1,72.91,6.1,6.4,7.1,5.9,7.4,7,7.3,5.1,5.3,5.4,4.7,6.4
1580,Madagascar2007,76.5,34.61,6.1,6.7,5.1,7.5,7,5,5.7,8.7,5.7,8.5,3,7.5
1581,Malawi2007,92.2,43.07,5.4,7.5,6,9.2,8.8,8,7.9,9,8,9,6,7.4
1582,Malaysia2007,65.9,77.21,6.3,5.3,5.5,4.6,6.6,3.6,5.9,5.4,6.5,6.3,4.1,5.8
1583,Maldives2007,81.1,54.19,6.1,7.2,4.9,7.3,4.9,7,7.9,7.1,7.7,8,7,6
1584,Mali2007,75.5,38.32,4.8,3.7,6.1,8.7,6.6,7.9,4.7,8.6,4.6,8.5,4.4,6.9
1585,Malta2007,48.5,86.51,4.5,1.6,3.9,3.5,4.5,4.8,4.5,3.3,3.5,3.8,6.1,4.5
1586,Mauritania2007,86.7,43.58,7.4,7.9,8,7.8,7,5,6.8,8.1,7.1,8.7,6.2,6.7
1587,Mauritius2007,42.7,73.85,3.5,3,3.5,3.8,5.9,2.1,5.1,4.4,3.9,3.6,1.1,2.8
1588,Mexico2007,72.6,70.5,6.1,4.8,6.1,6.2,8.4,7,6.1,5.7,5.1,6.9,4,6.2
1589,Moldova2007,85.7,73.63,6.3,7.5,7.3,7.5,7.5,8.4,7.9,7.1,6.8,7,4.7,7.7
1590,Mongolia2007,58.4,62.48,4.8,4.9,4.1,5.2,5.4,2.1,6,5.3,6.7,6,1,6.9
1591,Montenegro2007,55.6,75.16,4.8,6,5.8,4,4.3,2.5,4.5,3.6,5.6,5.4,4.1,5
1592,Morocco2007,76,70.34,5.2,5.4,6.8,6.6,7.3,6.2,7.8,6,6.6,6.6,7.5,4
1593,Mozambique2007,76.9,38.86,5.9,5.6,4.7,7.5,7.2,8,7.4,8,7,7.5,2.2,5.9
1594,Myanmar2007,97,48.35,9,8.2,9.1,7.6,8.9,6,9.1,8.3,9.8,8.5,8.5,4
1595,Namibia2007,71.3,67.63,5.5,3.2,5.4,5.9,8.2,7.9,4.4,7.5,5.7,6.5,5.1,6
1596,Nepal2007,93.6,47.79,8.3,8.5,8.9,8.2,9.2,6.1,8.5,6.6,8.8,8.1,5.2,7.2
1597,Netherlands2007,28.6,80.02,1,1,4.8,2,4,2.5,1.3,1.4,1.4,3.2,4,2
1598,New Zealand2007,20.5,85.76,1,1,2,3,4,2.1,1.1,1.4,1.5,1.1,1.2,1.1
1599,Nicaragua2007,80,62.6,6.5,7.2,6.4,7.8,8.6,7.1,6.5,7,5.4,6.7,5.1,5.7
1600,Niger2007,91.2,34.91,6.7,6,8.9,9.2,7.2,6,8.2,8.8,7.1,9.2,5.9,8
1601,Nigeria2007,95.6,53.1,9.2,9.5,9.5,5.4,9.1,8.5,9.1,8.7,7.1,8.2,5.6,5.7
1602,Norway2007,17.1,86.38,1,1,1,2.1,2,1.1,1,1.3,1.5,2,1.6,1.5
1603,Oman2007,45.5,58.67,5.3,7.1,3,3.7,2,1.1,6.3,4.2,6.6,3.1,1.1,2
1604,Pakistan2007,100.1,50.21,9.5,9.5,9,5.8,8.5,8.1,8.7,7.1,8.7,8.2,8.5,8.5
1605,Panama2007,59.4,77.49,5,2.9,4.4,5.8,7.5,5,4.8,5.6,4.7,6.6,3.1,4
1606,Papua New Guinea2007,85.1,42.66,7,6.7,8,7.3,9,7.9,7.8,7.8,6.1,7.5,3.5,6.5
1607,Paraguay2007,72.9,67.58,4.3,7.5,6.2,6.7,7.4,6,8.1,6.5,7.9,6.5,1.6,4.2
1608,Peru2007,76.4,71.23,7.7,7,6.9,5.6,8.1,7.5,6.6,6.2,5.2,6.6,4,5
1609,Philippines2007,83.2,71.86,7.6,7.8,7.2,5.8,7.6,6.7,8.2,5.9,6.8,7,5.7,6.9
1610,Poland2007,47.6,78.58,2,3,3.2,4.3,4.8,6.5,4.2,4.2,3.5,4.9,3,4
1611,Portugal2007,32.4,84.8,1,1.3,2.5,3.7,3.9,2.1,1.5,3.7,3.3,4.8,1.1,3.5
1612,Qatar2007,53.6,70.67,2.5,4.7,5.6,4.9,4.8,3.6,7,2.6,4.7,5,3.6,4.6
1613,Romania2007,60.9,74.5,3.4,4.5,5.2,5.7,6.1,5.2,6.1,5.2,4.8,5.5,3.8,5.4
1614,Russia2007,81.2,81.57,6.8,8.5,7.7,3.9,8.2,6.5,7.6,6.2,8.5,7.5,5.9,3.9
1615,Rwanda2007,89.2,49.19,4.6,8.2,8.7,7.5,7.1,7.6,8.5,6.9,7.4,9.1,7,6.6
1616,Samoa2007,73.8,67.99,6.7,5.4,5,6.3,7.2,7.9,6.7,4.7,4.9,6.8,3.8,8.4
1617,Sao Tome and Principe2007,78.6,39.84,5.8,5.9,5.1,8.5,6.1,7.4,7.3,8.1,5.3,7.9,4.8,6.4
1618,Saudi Arabia2007,76.5,70.66,7.3,7.6,7.7,2.3,6.5,3.6,8.8,4.3,8.8,5.9,7.2,6.5
1619,Senegal2007,66.9,62.89,5.2,3.8,5.2,5.7,6.9,5.1,5.7,6.7,5.6,7,4.5,5.5
1620,Seychelles2007,71.3,67.3,6.2,6.7,5.5,4,6.9,4.7,7.9,4.1,6.7,6.9,5,6.7
1621,Sierra Leone2007,93.4,40.23,6.5,7.7,7.1,8.7,8.7,8.7,8,8,7,8.6,7.4,7
1622,Singapore2007,33,90.94,1,4,3,3.4,2.5,3,3.6,1.5,4,2.9,1.1,3
1623,Slovenia2007,37.5,83.26,3,1.1,3.4,3.2,5.4,3.5,3.2,3.5,3.5,4,1.7,2
1624,Solomon Islands2007,92,42.03,7.7,8.8,8,8,8,5.1,8.5,8.5,7.1,8.5,4.8,9
1625,Somalia2007,111.1,27.42,10,10,8.5,9.2,7.5,8,10,10,9.7,9.2,9,10
1626,South Africa2007,57.4,68.29,3.2,3.9,4.7,2.8,8.5,4,4.3,5.7,4.1,8.2,6,2
1627,South Korea2007,39.7,70.7,1,2.9,3.5,1.4,2.4,5.5,3.9,2,2.7,4,3.9,6.5
1628,Spain2007,39.2,85.94,4.3,5.6,5.7,3.4,5,1.6,1.4,1.9,2.8,3.7,1.8,2
1629,Sri Lanka2007,93.1,64.78,8.7,9.2,9.5,6,8.2,6.9,8.9,6.5,7.5,7,8.6,6.1
1630,Sudan2007,113.7,40.22,9.9,9.7,10,7.7,9.1,9,10,9.5,10,9.2,9.8,9.8
1631,Suriname2007,73.9,67.13,6.2,5.1,6.1,6.9,8.3,6.7,6.4,4.9,5.7,7.1,4.2,6.3
1632,Swaziland2007,81.3,58.88,7.1,7.1,4,7.7,6,5.3,8.8,8.1,7.5,8.7,4,7
1633,Sweden2007,19.3,88.79,0.9,1,1,1.3,2,2,1,1.2,1.4,3.2,2.8,1.5
1634,Switzerland2007,20.2,84.31,1,1,2.1,1.5,2.6,2,1,1.4,1.7,3.3,1.7,0.9
1635,Syria2007,88.6,66.39,7.4,7.5,8,6.8,8.1,6.8,8.5,5.3,8.5,6.5,8.9,6.3
1636,Tajikistan2007,88.7,73.26,7.8,8.8,6.3,7.3,7.3,6.4,9,7.3,8.6,7.7,6.1,6.1
1637,Tanzania2007,79.3,53.46,5.7,5.5,6.2,7.4,6.9,6,6.3,7.8,6,7.4,7.1,7
1638,Thailand2007,76,69.78,7.2,8,7.8,3,7.5,4.4,8,5.5,6.3,7,5.8,5.5
1639,Timor-Leste2007,94.9,44.83,9,8.8,7.1,8.5,6.5,5.3,9.5,7.9,6.9,8.1,8.5,8.8
1640,Togo2007,86.6,40.96,7.8,7.6,6,8.2,7.5,6.5,7.7,8,7.8,7.5,5.4,6.6
1641,Trinidad and Tobago2007,67.6,77.25,5.7,5.7,5.2,3.8,8.1,6.4,6.4,5.8,5.4,5.9,3.8,5.4
1642,Tunisia2007,65.6,72.86,5.9,6.2,5.1,4.3,7.4,5.1,6.4,5.9,7.3,5.6,3.4,3
1643,Turkey2007,74.9,60.35,6.7,7.1,7.4,4.7,8.7,5,6.1,5.4,5.1,6.9,5.8,6
1644,Turkmenistan2007,87.5,70.74,8.5,8.2,6.2,7.4,7.3,5.6,9,7.7,9.6,7,4.5,6.5
1645,Uganda2007,96.4,54.66,8.3,7.8,8.5,7.5,8.5,6,8.5,8.2,8.2,8.1,9.4,7.4
1646,Ukraine2007,71.4,75.62,3,7.9,7,5,7,7.5,7.5,4.5,5.9,6.5,3.6,6
1647,United Arab Emirates2007,51.6,71.48,2.1,3.6,4,2.6,5.2,3.7,7,4.1,6.1,5.6,3.6,4
1648,United Kingdom2007,34.1,85.68,3,2.7,4.2,1.4,4.7,2,2.2,1.8,2.6,3.4,4,2.1
1649,Uruguay2007,40.9,73.51,3,2.3,2,3.5,5.1,5.9,2.9,4,2.5,5.1,1.1,3.5
1650,Uzbekistan2007,93.5,66.38,8.9,9.2,7.1,7.5,8.6,7.1,9.2,6.8,9,7.7,5.4,7
1651,Venezuela2007,79.8,72.66,6.9,7.5,6.8,4,8.2,6.9,7.5,6.3,7.9,6.9,5.2,5.7
1652,Yemen2007,93.2,47.06,8,9,7.3,8,8.7,7.2,7.8,8.1,7.2,8,6.7,7.2
1653,Zambia2007,80.6,62.12,5.5,5.2,5.2,7.9,7.4,6.7,7.6,7.9,5.8,9.1,6.2,6.1
1654,Zimbabwe2007,110.1,58.83,9.5,9,8.8,10,9.5,9.1,9.5,9.6,9.7,9.7,8.7,7
